9318400,Vo Kien,Nam,Male,12/09/1978,35001,Singapore
6378727,Tran Huu,Nhan,Male,17/12/1989,46324,Myanmar
7405898,Nguyen Van,Phuc,Male,04/02/1977,19810,Thailan
8919860,Le Cam,Tu,Male,17/08/1974,43794,Thailan
1830964,Nguyen Duy,Anh,Male,13/10/1972,35001,Brunei
6095625,Dang Gia,Bao,Male,22/11/1962,15144,Indonesia
3294460,Do Nguyen Dac,Duy,Male,11/10/1965,19810,Lao
6509405,Le Toan,Hien,Male,12/09/1995,43794,Campuchia
6755797,Lee,Jihun,Male,06/10/1967,46324,Thailan
3856094,Le Pham Gia,Long,Male,21/04/1964,59645,Brunei
9424149,Huynh Ba,Nhut,Male,27/05/1963,59645,Brunei
2356579,Trinh Hung,Quan,Male,05/10/1980,50214,Lao
5933442,Nguyen Ngoc,Thong,Male,12/03/1999,46324,Thailan
5916844,Nguyen Huu,Tinh,Male,07/11/1961,43794,Campuchia
2355672,Nguyen Khac,Trieu,Male,03/02/1970,43794,Myanmar
8320868,Nguyen Duy,Trung,Male,04/08/1964,43794,Philippines
2212090,Nguyen The,Anh,Male,15/08/1976,50214,Philippines
3753025,Tran Phuong,Ban,Male,12/04/1968,15144,Myanmar
3621644,Lam Son,Binh,Male,18/08/1984,99717,Philippines
3141482,Ho Quoc,Dat,Male,03/07/1984,50214,Singapore
7771292,Le Ngoc,Hieu,Male,11/02/1970,59645,Singapore
6114738,Pham Trong,Hoang,Male,22/04/1966,46324,Malaysia
1785508,Luu Khang,Huy,Male,07/10/1960,35001,Lao
4131266,Nguyen Trung,Kien,Male,27/09/1967,46324,Malaysia
4186249,Le Huu,Loi,Male,02/03/1965,46324,Myanmar
2936629,Nguyen Minh,Phu,Male,15/12/1982,67518,Philippines
5523777,Dam Thi,Phuong,Male,18/01/1985,15144,Indonesia
5529531,Doan Thi Diem,Quynh,Male,06/09/1976,67518,Thailan
1311812,Vo Huu,Tai,Male,10/07/1991,50214,Vietnam
2382553,Nguyen Tho,Thang,Male,21/10/1976,43794,Brunei
7928003,Duong Thai,Tin,Male,07/02/1969,43794,Myanmar
3181827,Khuong Trung,Tuan,Male,07/10/1983,19810,Singapore
6480622,Pham Le Anh,Tuan,Male,27/07/1975,35001,Thailan
6161715,Luong Viet,Duc,Male,07/08/1979,43794,Thailan
3258497,Nguyen Ngoc Huong,Giang,Male,25/12/1977,43794,Lao
5981733,Le Gia,Huy,Male,24/06/1976,50214,Campuchia
2093086,Vu Gia,Khanh,Male,05/11/1966,67518,Vietnam
3812442,Vo Nguyen Anh,Khoa,Male,25/04/1979,15144,Myanmar
6582837,Luong Mai Thanh,Khoi,Male,17/11/2000,35001,Myanmar
1367814,Truong Anh,Kiet,Male,19/03/1980,99717,Malaysia
4542033,Nguyen Hoang,Loc,Male,19/02/1976,99717,Vietnam
9750977,Duong Dinh Chi,Long,Male,28/03/1975,67518,Lao
7408855,Nguyen Phuc Sy,Luan,Male,28/10/1964,46324,Thailan
7356910,Tran The,Luat,Male,30/09/1993,67518,Thailan
3413881,Le Kim,Ngan,Male,18/02/1975,59645,Vietnam
2881752,Le Thi Xuan,Ngan,Male,26/06/1963,46324,Philippines
4413107,Nguyen Vo Hoang,Phan,Male,31/08/1960,67518,Singapore
2901430,Ngo Thien,Anh,Male,11/03/1964,99717,Singapore
3535352,Le Thi Phi,Du,Male,24/05/1985,19810,Vietnam
9661846,Nguyen Quang,Hieu,Male,01/06/1977,67518,Indonesia
8132643,Dinh Hoang,Phuc,Male,11/04/1984,19810,Philippines
3471476,Le Minh,Quan,Male,01/03/1977,43794,Malaysia
3638210,Nguyen Anh,Quan,Male,04/06/1978,50214,Vietnam
8780058,Dang Nhu,Quynh,Male,24/07/2000,67518,Malaysia
7598516,Pham Nhat,Quynh,Male,29/07/1993,67518,Brunei
5950108,Tran Tan,Thanh,Male,16/07/1977,19810,Campuchia
5370020,Le Huynh Quoc,Thinh,Male,18/02/1975,67518,Vietnam
8397571,Dinh Ngoc Thuy,Tien,Male,24/12/1987,43794,Brunei
4931640,Nguyen Huu,Tin,Male,30/01/1981,19810,Malaysia
5551958,Huynh Thi Mong,Trinh,Male,20/08/1977,59645,Vietnam
8225897,Cao Ngoc Van,Truc,Male,14/05/1972,67518,Thailan
7475274,Doan Thai,Tu,Male,13/03/1999,99717,Indonesia
7914851,Nguyen Trieu,Vi,Male,04/12/1986,19810,Brunei
2288649,Ngo Chi,Cuong,Male,13/07/1981,46324,Myanmar
4593019,Nguyen Thanh,Dat,Male,16/11/1962,59645,Brunei
8084771,Nguyen Trung,Dung,Male,05/10/1976,67518,Indonesia
6138747,Tran Huynh,Dung,Male,06/06/1998,43794,Malaysia
5825378,Pham Duc Minh,Hieu,Male,20/07/1966,35001,Campuchia
1393480,Nguyen Huy,Hoa,Male,31/05/1984,19810,Lao
1954067,Ho The,Hung,Male,04/09/1984,50214,Vietnam
7411972,Huynh Gia,Huy,Male,15/05/1987,46324,Vietnam
4055240,Nguyen Tran Dang,Khoa,Male,29/12/1974,99717,Thailan
4802288,Bui Quang,Thinh,Male,05/04/1982,15144,Myanmar
7360611,Nguyen Dinh Ai,Trinh,Male,14/12/1998,35001,Brunei
1752328,Phan Cong,Vinh,Male,24/11/1970,46324,Thailan
7223031,Huynh Thanh,Liem,Male,17/06/1963,19810,Campuchia
3785073,Huynh Nhat,Linh,Male,09/04/2000,99717,Lao
8400399,Vu Le Tien,Long,Male,16/03/1972,19810,Lao
5444019,Le Huynh,Phat,Male,10/02/1990,35001,Singapore
8675350,Le Hoang,Phuc,Male,25/10/1968,46324,Malaysia
9342439,Nguyen Tan,Thanh,Male,23/09/1981,19810,Vietnam
4694787,Dang Thi Minh,Thu,Male,20/03/1974,15144,Indonesia
2990956,Nguyen Thi Cam,Thuy,Male,26/06/2000,67518,Singapore
9151901,Phung Thi Thuy,Tien,Male,01/01/1993,99717,Campuchia
9996560,Phan Minh,Tien,Male,08/08/1961,67518,Lao
1317108,Tran Sy Thanh,Tram,Male,26/11/1995,15144,Vietnam
7114840,Nguyen Nang Hoang,Truc,Male,16/05/1975,15144,Philippines
1565989,Nguyen Le Quoc,Trung,Male,09/10/1990,46324,Brunei
2988595,To Xuan,Vinh,Male,07/08/1973,99717,Malaysia
7914067,Nguyen Chi,An,Male,05/03/1974,43794,Vietnam
5136476,Bui Khac Hai,Bang,Male,26/08/1960,19810,Thailan
4304601,La Quoc,Bao,Male,06/05/1960,35001,Thailan
9446175,Ngo Van,Danh,Male,07/09/1997,99717,Brunei
4234155,Pham Tien,Dat,Male,11/09/1970,67518,Philippines
1915357,Tran Thanh,Dat,Male,05/01/1982,46324,Thailan
8784177,Nguyen Huynh,Duc,Male,07/01/1988,99717,Myanmar
4371840,Truong Thai Dan,Huy,Male,23/05/1971,50214,Indonesia
6210522,Vo Dat Cong,Khanh,Male,21/08/1993,99717,Singapore
3020932,Phan Dang,Khoi,Male,07/02/1983,99717,Campuchia
5634578,Tran Nhut,Quang,Male,27/09/1994,43794,Indonesia
1489167,Nguyen Huu,Toan,Male,31/05/1982,99717,Lao
7293768,Truong Dinh,Van,Male,27/12/1962,99717,Singapore
6379381,Le Nguyen Nhat,Anh,Male,28/02/1993,43794,Malaysia
1173827,Nguyen Quoc,Anh,Male,05/08/1987,46324,Lao
6529371,Tat Tinh,Bao,Male,29/06/1992,50214,Vietnam
1402051,Nguyen Trong,Dat,Male,08/01/1977,67518,Indonesia
8459150,Le Gia,Dien,Male,16/11/1991,67518,Indonesia
5462007,Tran Nam Dang,Khoa,Male,19/07/1985,19810,Indonesia
7666853,Nguyen Thai,Khoi,Male,22/05/1999,19810,Malaysia
8238495,Dang Quoc,Loc,Male,16/08/1974,99717,Philippines
9487317,Duong Hai,Minh,Male,24/09/1967,43794,Indonesia
7293431,Dinh Thanh,Phuc,Male,08/10/1964,67518,Campuchia
5928400,Nguyen Nhat,Quang,Male,30/11/1974,67518,Vietnam
5444790,Tran Phuoc,Sang,Male,31/03/1976,15144,Myanmar
9893057,Nguyen Dong,Trieu,Male,02/01/1981,15144,Lao
4232474,Nguyen Thanh,Tu,Male,02/03/1996,43794,Campuchia
9720597,Huynh Ngoc,Vy,Male,27/06/1964,19810,Malaysia
6871028,Ngo Le,Hoang,Male,11/11/1980,15144,Brunei
1960976,Ly Hoang Gia,Huy,Male,01/03/1999,59645,Myanmar
1467189,Pham Gia,Huy,Male,31/05/1986,46324,Indonesia
3881057,Le Hoang,Khang,Male,17/11/1999,43794,Thailan
4006960,Hoang Trung,Kien,Male,17/09/1992,46324,Myanmar
4383328,Truong Vinh,Kien,Male,01/03/1973,59645,Indonesia
9088011,Vo,Luyen,Male,30/11/1997,19810,Campuchia
7886139,Pham Tran Thao,Nguyen,Male,04/05/1963,46324,Vietnam
1112820,Ho Sy,Nhat,Male,10/11/1970,99717,Philippines
2545278,Tran Van,Phat,Male,26/12/1963,99717,Thailan
9563897,Vu Minh,Phuc,Male,10/09/1972,46324,Indonesia
9920838,Ngo Thanh,Thanh,Male,18/03/1964,99717,Vietnam
7108687,Bui Van,Thong,Male,20/12/1972,19810,Thailan
6303219,Cao Dang,Tinh,Male,04/12/1967,50214,Lao
8365191,Ngo Cam,Tu,Male,13/08/1971,46324,Brunei
3059348,Nguyen Vu,Tuong,Male,14/10/1974,67518,Philippines
8782353,Tran Gia,Uu,Male,19/06/1982,67518,Campuchia
4176184,Nguyen Vu Hoang,Duy,Male,16/04/1973,99717,Thailan
1340041,Mai Xuan,Ha,Male,18/07/1965,50214,Malaysia
8497613,Luc Minh,Hieu,Male,22/12/1974,59645,Vietnam
7405696,Nguyen Thanh,Huy,Male,20/02/1967,50214,Myanmar
3222946,Tran Vi,Khang,Male,25/02/1990,15144,Lao
9386298,Nguyen Anh,Khoi,Male,05/10/1967,15144,Lao
7340006,Pham Khanh,Linh,Male,15/02/1972,43794,Singapore
5978212,Nguyen Van,Loi,Male,27/09/1991,19810,Thailan
5348733,Hoang Duc,Minh,Male,30/05/1964,59645,Philippines
7316418,Dong Thac,Nhan,Male,17/01/1964,67518,Campuchia
8856905,Nguyen Minh,Thang,Male,04/02/1993,35001,Malaysia
1735299,Tran Thanh Nhat,Thien,Male,03/09/1960,35001,Indonesia
5418499,Kha Kim,Thuy,Male,11/08/1980,15144,Myanmar
8127865,Ao Thuy Ngoc,Tran,Male,29/05/1994,99717,Vietnam
4511839,Tran Huu Quang,Truong,Male,21/08/1985,15144,Vietnam
6839153,Le Khac Thanh,Tung,Male,02/10/1998,43794,Myanmar
6136676,Nguyen Tuong,An,Male,08/10/1968,99717,Vietnam
2798176,Nguyen Van,Bao,Male,04/10/1966,43794,Thailan
